disorder_key,disorder,fold,row_id,y_true,score_positive,tau_val,y_pred_at_tau_val
anger,Anger/IED (d1),2,87,1,0.9921056,0.11006422340869904,1
anger,Anger/IED (d1),2,90,1,0.9918677,0.11006422340869904,1
anger,Anger/IED (d1),2,93,1,0.99208355,0.11006422340869904,1
anger,Anger/IED (d1),2,94,0,0.009625477,0.11006422340869904,0
anger,Anger/IED (d1),2,97,1,0.99056584,0.11006422340869904,1
anger,Anger/IED (d1),2,102,1,0.9921788,0.11006422340869904,1
anger,Anger/IED (d1),2,105,1,0.9783487,0.11006422340869904,1
anger,Anger/IED (d1),2,108,0,0.00946349,0.11006422340869904,0
anger,Anger/IED (d1),2,109,0,0.024536058,0.11006422340869904,0
anger,Anger/IED (d1),2,114,0,0.010586219,0.11006422340869904,0
anger,Anger/IED (d1),2,115,1,0.9916074,0.11006422340869904,1
anger,Anger/IED (d1),2,116,0,0.015011554,0.11006422340869904,0
anger,Anger/IED (d1),2,125,0,0.13164733,0.11006422340869904,1
anger,Anger/IED (d1),2,130,0,0.011622154,0.11006422340869904,0
anger,Anger/IED (d1),2,131,0,0.010233614,0.11006422340869904,0
anger,Anger/IED (d1),2,134,0,0.05122426,0.11006422340869904,0
anger,Anger/IED (d1),2,144,0,0.010915267,0.11006422340869904,0
anger,Anger/IED (d1),2,145,1,0.9922218,0.11006422340869904,1
anger,Anger/IED (d1),2,148,1,0.99211955,0.11006422340869904,1
anger,Anger/IED (d1),2,152,0,0.010590086,0.11006422340869904,0
anger,Anger/IED (d1),2,156,1,0.9884614,0.11006422340869904,1
anger,Anger/IED (d1),2,158,0,0.013940259,0.11006422340869904,0
anger,Anger/IED (d1),2,165,1,0.99204916,0.11006422340869904,1
anger,Anger/IED (d1),2,172,1,0.99157315,0.11006422340869904,1
anger,Anger/IED (d1),2,174,0,0.99119884,0.11006422340869904,1
anger,Anger/IED (d1),2,177,0,0.010272611,0.11006422340869904,0
anger,Anger/IED (d1),2,178,1,0.9864406,0.11006422340869904,1
anger,Anger/IED (d1),2,183,1,0.9919105,0.11006422340869904,1
anger,Anger/IED (d1),2,193,1,0.9922936,0.11006422340869904,1
anger,Anger/IED (d1),2,200,0,0.017527713,0.11006422340869904,0
anger,Anger/IED (d1),2,202,0,0.010995112,0.11006422340869904,0
anger,Anger/IED (d1),2,204,1,0.99241877,0.11006422340869904,1
anger,Anger/IED (d1),2,215,1,0.9922236,0.11006422340869904,1
anger,Anger/IED (d1),2,216,1,0.9868687,0.11006422340869904,1
anger,Anger/IED (d1),2,217,0,0.14004095,0.11006422340869904,1
anger,Anger/IED (d1),2,220,0,0.008787681,0.11006422340869904,0
anger,Anger/IED (d1),2,224,0,0.011325228,0.11006422340869904,0
anger,Anger/IED (d1),2,228,0,0.012956145,0.11006422340869904,0
anger,Anger/IED (d1),2,232,0,0.009849257,0.11006422340869904,0
anger,Anger/IED (d1),2,236,0,0.011071215,0.11006422340869904,0
anger,Anger/IED (d1),2,241,0,0.00956968,0.11006422340869904,0
anger,Anger/IED (d1),2,242,0,0.015666133,0.11006422340869904,0
anger,Anger/IED (d1),2,244,0,0.010299655,0.11006422340869904,0
anger,Anger/IED (d1),2,250,0,0.0131207155,0.11006422340869904,0
anger,Anger/IED (d1),2,252,1,0.99200284,0.11006422340869904,1
anger,Anger/IED (d1),2,256,1,0.98946345,0.11006422340869904,1
anger,Anger/IED (d1),2,261,1,0.9904942,0.11006422340869904,1
anger,Anger/IED (d1),2,264,1,0.9919103,0.11006422340869904,1
anger,Anger/IED (d1),2,265,1,0.98987234,0.11006422340869904,1
anger,Anger/IED (d1),2,266,0,0.008975745,0.11006422340869904,0
anger,Anger/IED (d1),2,269,0,0.014173551,0.11006422340869904,0
anger,Anger/IED (d1),2,277,1,0.99216074,0.11006422340869904,1
anger,Anger/IED (d1),2,283,0,0.010717069,0.11006422340869904,0
anger,Anger/IED (d1),2,288,1,0.6396246,0.11006422340869904,1
anger,Anger/IED (d1),2,293,1,0.99205387,0.11006422340869904,1
anger,Anger/IED (d1),2,296,1,0.99105424,0.11006422340869904,1
anger,Anger/IED (d1),3,8,0,0.01448016,0.5879127979278564,0
anger,Anger/IED (d1),3,9,1,0.98971355,0.5879127979278564,1
anger,Anger/IED (d1),3,12,1,0.98569334,0.5879127979278564,1
anger,Anger/IED (d1),3,15,1,0.9836722,0.5879127979278564,1
anger,Anger/IED (d1),3,17,0,0.012503451,0.5879127979278564,0
anger,Anger/IED (d1),3,20,0,0.9871416,0.5879127979278564,1
anger,Anger/IED (d1),3,25,0,0.016305361,0.5879127979278564,0
anger,Anger/IED (d1),3,37,1,0.9897317,0.5879127979278564,1
anger,Anger/IED (d1),3,40,1,0.9891055,0.5879127979278564,1
anger,Anger/IED (d1),3,43,1,0.9882858,0.5879127979278564,1
anger,Anger/IED (d1),3,44,1,0.98772335,0.5879127979278564,1
anger,Anger/IED (d1),3,49,0,0.9875594,0.5879127979278564,1
anger,Anger/IED (d1),3,53,1,0.9880136,0.5879127979278564,1
anger,Anger/IED (d1),3,59,0,0.013993583,0.5879127979278564,0
anger,Anger/IED (d1),3,68,1,0.9864162,0.5879127979278564,1
anger,Anger/IED (d1),3,70,1,0.98867923,0.5879127979278564,1
anger,Anger/IED (d1),3,73,1,0.9899019,0.5879127979278564,1
anger,Anger/IED (d1),3,85,0,0.011625944,0.5879127979278564,0
anger,Anger/IED (d1),3,88,1,0.98996747,0.5879127979278564,1
anger,Anger/IED (d1),3,92,1,0.98892844,0.5879127979278564,1
anger,Anger/IED (d1),3,95,0,0.017320164,0.5879127979278564,0
anger,Anger/IED (d1),3,99,1,0.98519117,0.5879127979278564,1
anger,Anger/IED (d1),3,103,0,0.011205408,0.5879127979278564,0
anger,Anger/IED (d1),3,110,1,0.98981756,0.5879127979278564,1
anger,Anger/IED (d1),3,122,0,0.014216337,0.5879127979278564,0
anger,Anger/IED (d1),3,127,0,0.014480766,0.5879127979278564,0
anger,Anger/IED (d1),3,135,1,0.98734576,0.5879127979278564,1
anger,Anger/IED (d1),3,136,0,0.015841998,0.5879127979278564,0
anger,Anger/IED (d1),3,137,0,0.016424349,0.5879127979278564,0
anger,Anger/IED (d1),3,139,0,0.01406495,0.5879127979278564,0
anger,Anger/IED (d1),3,140,0,0.8207714,0.5879127979278564,1
anger,Anger/IED (d1),3,147,0,0.010299969,0.5879127979278564,0
anger,Anger/IED (d1),3,150,1,0.98679984,0.5879127979278564,1
anger,Anger/IED (d1),3,151,1,0.98963284,0.5879127979278564,1
anger,Anger/IED (d1),3,153,1,0.9890342,0.5879127979278564,1
anger,Anger/IED (d1),3,157,0,0.01192948,0.5879127979278564,0
anger,Anger/IED (d1),3,162,0,0.015177726,0.5879127979278564,0
anger,Anger/IED (d1),3,163,0,0.008584771,0.5879127979278564,0
anger,Anger/IED (d1),3,166,1,0.9897098,0.5879127979278564,1
anger,Anger/IED (d1),3,167,1,0.9855882,0.5879127979278564,1
anger,Anger/IED (d1),3,169,1,0.98847395,0.5879127979278564,1
anger,Anger/IED (d1),3,171,1,0.9893937,0.5879127979278564,1
anger,Anger/IED (d1),3,180,0,0.01620379,0.5879127979278564,0
anger,Anger/IED (d1),3,181,1,0.9885915,0.5879127979278564,1
anger,Anger/IED (d1),3,182,0,0.017370032,0.5879127979278564,0
anger,Anger/IED (d1),3,186,1,0.987811,0.5879127979278564,1
anger,Anger/IED (d1),3,187,0,0.013881639,0.5879127979278564,0
anger,Anger/IED (d1),3,190,1,0.40233022,0.5879127979278564,0
anger,Anger/IED (d1),3,197,1,0.9895615,0.5879127979278564,1
anger,Anger/IED (d1),3,208,0,0.013160346,0.5879127979278564,0
anger,Anger/IED (d1),3,209,0,0.015342072,0.5879127979278564,0
anger,Anger/IED (d1),3,222,1,0.98812383,0.5879127979278564,1
anger,Anger/IED (d1),3,223,1,0.98681915,0.5879127979278564,1
anger,Anger/IED (d1),3,230,1,0.9868285,0.5879127979278564,1
anger,Anger/IED (d1),3,235,0,0.0108539965,0.5879127979278564,0
anger,Anger/IED (d1),3,237,0,0.01547059,0.5879127979278564,0
anger,Anger/IED (d1),3,238,1,0.9826682,0.5879127979278564,1
anger,Anger/IED (d1),3,239,1,0.9880982,0.5879127979278564,1
anger,Anger/IED (d1),3,240,1,0.17138267,0.5879127979278564,0
anger,Anger/IED (d1),3,243,0,0.023080735,0.5879127979278564,0
anger,Anger/IED (d1),3,245,0,0.011201827,0.5879127979278564,0
anger,Anger/IED (d1),3,247,0,0.013766383,0.5879127979278564,0
anger,Anger/IED (d1),3,251,0,0.015617728,0.5879127979278564,0
anger,Anger/IED (d1),3,255,1,0.9897563,0.5879127979278564,1
anger,Anger/IED (d1),3,257,1,0.8124794,0.5879127979278564,1
anger,Anger/IED (d1),3,271,1,0.989358,0.5879127979278564,1
anger,Anger/IED (d1),3,273,0,0.021492552,0.5879127979278564,0
anger,Anger/IED (d1),3,274,0,0.010150802,0.5879127979278564,0
anger,Anger/IED (d1),3,276,0,0.017859792,0.5879127979278564,0
anger,Anger/IED (d1),3,278,0,0.0089795375,0.5879127979278564,0
anger,Anger/IED (d1),3,289,0,0.014928507,0.5879127979278564,0
anger,Anger/IED (d1),3,291,1,0.02308838,0.5879127979278564,0
anger,Anger/IED (d1),3,292,0,0.0094221,0.5879127979278564,0
anger,Anger/IED (d1),3,295,0,0.011592718,0.5879127979278564,0
anger,Anger/IED (d1),4,0,0,0.013563841,0.9875542521476746,0
anger,Anger/IED (d1),4,3,0,0.00913367,0.9875542521476746,0
anger,Anger/IED (d1),4,5,1,0.99411774,0.9875542521476746,1
anger,Anger/IED (d1),4,23,1,0.9916835,0.9875542521476746,1
anger,Anger/IED (d1),4,26,0,0.7042556,0.9875542521476746,0
anger,Anger/IED (d1),4,31,0,0.007470678,0.9875542521476746,0
anger,Anger/IED (d1),4,33,1,0.9939678,0.9875542521476746,1
anger,Anger/IED (d1),4,34,1,0.033808824,0.9875542521476746,0
anger,Anger/IED (d1),4,45,0,0.0075326725,0.9875542521476746,0
anger,Anger/IED (d1),4,47,1,0.99404967,0.9875542521476746,1
anger,Anger/IED (d1),4,51,0,0.008588595,0.9875542521476746,0
anger,Anger/IED (d1),4,52,1,0.99377304,0.9875542521476746,1
anger,Anger/IED (d1),4,58,0,0.00945769,0.9875542521476746,0
anger,Anger/IED (d1),4,61,0,0.014793912,0.9875542521476746,0
anger,Anger/IED (d1),4,63,0,0.01677799,0.9875542521476746,0
anger,Anger/IED (d1),4,66,1,0.9940333,0.9875542521476746,1
anger,Anger/IED (d1),4,72,0,0.010014383,0.9875542521476746,0
anger,Anger/IED (d1),4,74,0,0.8975041,0.9875542521476746,0
anger,Anger/IED (d1),4,76,1,0.9941035,0.9875542521476746,1
anger,Anger/IED (d1),4,77,0,0.18399288,0.9875542521476746,0
anger,Anger/IED (d1),4,81,0,0.00739928,0.9875542521476746,0
anger,Anger/IED (d1),4,86,1,0.9922839,0.9875542521476746,1
anger,Anger/IED (d1),4,89,0,0.0066942023,0.9875542521476746,0
anger,Anger/IED (d1),4,98,0,0.013093713,0.9875542521476746,0
anger,Anger/IED (d1),4,101,1,0.984235,0.9875542521476746,0
anger,Anger/IED (d1),4,104,1,0.99410063,0.9875542521476746,1
anger,Anger/IED (d1),4,112,1,0.9941216,0.9875542521476746,1
anger,Anger/IED (d1),4,113,1,0.99258536,0.9875542521476746,1
anger,Anger/IED (d1),4,120,0,0.009171932,0.9875542521476746,0
anger,Anger/IED (d1),4,123,1,0.99367976,0.9875542521476746,1
anger,Anger/IED (d1),4,124,0,0.008650039,0.9875542521476746,0
anger,Anger/IED (d1),4,128,1,0.9932672,0.9875542521476746,1
anger,Anger/IED (d1),4,132,0,0.20384017,0.9875542521476746,0
anger,Anger/IED (d1),4,143,1,0.9934238,0.9875542521476746,1
anger,Anger/IED (d1),4,146,0,0.008970922,0.9875542521476746,0
anger,Anger/IED (d1),4,149,1,0.99397016,0.9875542521476746,1
anger,Anger/IED (d1),4,155,0,0.009403097,0.9875542521476746,0
anger,Anger/IED (d1),4,159,1,0.107709944,0.9875542521476746,0
anger,Anger/IED (d1),4,164,1,0.9928145,0.9875542521476746,1
anger,Anger/IED (d1),4,170,0,0.01665836,0.9875542521476746,0
anger,Anger/IED (d1),4,175,1,0.9915187,0.9875542521476746,1
anger,Anger/IED (d1),4,184,0,0.017585177,0.9875542521476746,0
anger,Anger/IED (d1),4,185,0,0.0075520324,0.9875542521476746,0
anger,Anger/IED (d1),4,188,1,0.99343115,0.9875542521476746,1
anger,Anger/IED (d1),4,191,1,0.9940018,0.9875542521476746,1
anger,Anger/IED (d1),4,195,0,0.0066388827,0.9875542521476746,0
anger,Anger/IED (d1),4,196,0,0.009335009,0.9875542521476746,0
anger,Anger/IED (d1),4,203,1,0.99435824,0.9875542521476746,1
anger,Anger/IED (d1),4,205,1,0.99407613,0.9875542521476746,1
anger,Anger/IED (d1),4,206,0,0.007241853,0.9875542521476746,0
anger,Anger/IED (d1),4,211,1,0.99383074,0.9875542521476746,1
anger,Anger/IED (d1),4,213,1,0.99116546,0.9875542521476746,1
anger,Anger/IED (d1),4,218,1,0.9939201,0.9875542521476746,1
anger,Anger/IED (d1),4,221,0,0.0074586873,0.9875542521476746,0
anger,Anger/IED (d1),4,225,0,0.013450333,0.9875542521476746,0
anger,Anger/IED (d1),4,226,1,0.9933182,0.9875542521476746,1
anger,Anger/IED (d1),4,231,0,0.008302608,0.9875542521476746,0
anger,Anger/IED (d1),4,233,1,0.99430627,0.9875542521476746,1
anger,Anger/IED (d1),4,234,0,0.03656237,0.9875542521476746,0
anger,Anger/IED (d1),4,246,1,0.9941246,0.9875542521476746,1
anger,Anger/IED (d1),4,248,1,0.9894164,0.9875542521476746,1
anger,Anger/IED (d1),4,253,1,0.99408084,0.9875542521476746,1
anger,Anger/IED (d1),4,259,1,0.99010754,0.9875542521476746,1
anger,Anger/IED (d1),4,260,1,0.9928508,0.9875542521476746,1
anger,Anger/IED (d1),4,262,0,0.012414779,0.9875542521476746,0
anger,Anger/IED (d1),4,263,0,0.010511932,0.9875542521476746,0
anger,Anger/IED (d1),4,267,0,0.012307525,0.9875542521476746,0
anger,Anger/IED (d1),4,272,0,0.019610472,0.9875542521476746,0
anger,Anger/IED (d1),4,275,0,0.007135468,0.9875542521476746,0
anger,Anger/IED (d1),4,280,0,0.013412294,0.9875542521476746,0
anger,Anger/IED (d1),4,281,0,0.008310479,0.9875542521476746,0
anger,Anger/IED (d1),4,286,1,0.99309665,0.9875542521476746,1
anger,Anger/IED (d1),4,287,1,0.9941644,0.9875542521476746,1
anger,Anger/IED (d1),4,294,1,0.9931421,0.9875542521476746,1
anxiety,Anxiety (d2),1,3,0,0.2687058,0.37382856011390686,0
anxiety,Anxiety (d2),1,4,1,0.11208149,0.37382856011390686,0
anxiety,Anxiety (d2),1,7,0,0.62868077,0.37382856011390686,1
anxiety,Anxiety (d2),1,10,1,0.8673527,0.37382856011390686,1
anxiety,Anxiety (d2),1,11,1,0.47078013,0.37382856011390686,1
anxiety,Anxiety (d2),1,14,1,0.900071,0.37382856011390686,1
anxiety,Anxiety (d2),1,15,1,0.85481244,0.37382856011390686,1
anxiety,Anxiety (d2),1,20,1,0.830564,0.37382856011390686,1
anxiety,Anxiety (d2),1,21,0,0.036884412,0.37382856011390686,0
anxiety,Anxiety (d2),1,25,0,0.027175823,0.37382856011390686,0
anxiety,Anxiety (d2),1,28,0,0.4088233,0.37382856011390686,1
anxiety,Anxiety (d2),1,30,1,0.90025324,0.37382856011390686,1
anxiety,Anxiety (d2),1,33,1,0.13501504,0.37382856011390686,0
anxiety,Anxiety (d2),1,36,1,0.8941599,0.37382856011390686,1
anxiety,Anxiety (d2),1,38,1,0.8827133,0.37382856011390686,1
anxiety,Anxiety (d2),1,47,1,0.90609056,0.37382856011390686,1
anxiety,Anxiety (d2),1,49,0,0.60203177,0.37382856011390686,1
anxiety,Anxiety (d2),1,50,0,0.07998257,0.37382856011390686,0
anxiety,Anxiety (d2),1,54,0,0.077399164,0.37382856011390686,0
anxiety,Anxiety (d2),1,62,0,0.08774868,0.37382856011390686,0
anxiety,Anxiety (d2),1,64,0,0.88587517,0.37382856011390686,1
anxiety,Anxiety (d2),1,66,1,0.3425273,0.37382856011390686,0
anxiety,Anxiety (d2),1,69,1,0.052963164,0.37382856011390686,0
anxiety,Anxiety (d2),1,72,0,0.87748295,0.37382856011390686,1
anxiety,Anxiety (d2),1,73,1,0.90558404,0.37382856011390686,1
anxiety,Anxiety (d2),1,77,0,0.8603997,0.37382856011390686,1
anxiety,Anxiety (d2),1,81,0,0.8972298,0.37382856011390686,1
anxiety,Anxiety (d2),1,87,1,0.887654,0.37382856011390686,1
anxiety,Anxiety (d2),1,90,1,0.9106682,0.37382856011390686,1
anxiety,Anxiety (d2),1,94,1,0.91133666,0.37382856011390686,1
anxiety,Anxiety (d2),1,97,0,0.025487464,0.37382856011390686,0
anxiety,Anxiety (d2),1,102,0,0.8085586,0.37382856011390686,1
anxiety,Anxiety (d2),1,106,0,0.4797952,0.37382856011390686,1
anxiety,Anxiety (d2),1,109,0,0.023036512,0.37382856011390686,0
anxiety,Anxiety (d2),1,113,0,0.8655492,0.37382856011390686,1
anxiety,Anxiety (d2),1,123,0,0.024890533,0.37382856011390686,0
anxiety,Anxiety (d2),1,128,1,0.90950537,0.37382856011390686,1
anxiety,Anxiety (d2),1,130,0,0.903262,0.37382856011390686,1
anxiety,Anxiety (d2),1,142,0,0.1674514,0.37382856011390686,0
anxiety,Anxiety (d2),1,143,0,0.72145975,0.37382856011390686,1
anxiety,Anxiety (d2),1,147,0,0.682547,0.37382856011390686,1
anxiety,Anxiety (d2),1,151,0,0.8079541,0.37382856011390686,1
anxiety,Anxiety (d2),1,156,1,0.41097704,0.37382856011390686,1
anxiety,Anxiety (d2),1,157,0,0.858741,0.37382856011390686,1
anxiety,Anxiety (d2),1,166,1,0.86365885,0.37382856011390686,1
anxiety,Anxiety (d2),1,179,1,0.90411603,0.37382856011390686,1
anxiety,Anxiety (d2),1,186,1,0.17700456,0.37382856011390686,0
anxiety,Anxiety (d2),1,187,1,0.5813238,0.37382856011390686,1
anxiety,Anxiety (d2),1,190,1,0.9014402,0.37382856011390686,1
anxiety,Anxiety (d2),1,195,1,0.6948646,0.37382856011390686,1
anxiety,Anxiety (d2),1,200,1,0.9133921,0.37382856011390686,1
anxiety,Anxiety (d2),1,202,0,0.3666396,0.37382856011390686,0
anxiety,Anxiety (d2),1,212,0,0.043929853,0.37382856011390686,0
anxiety,Anxiety (d2),1,215,0,0.031854857,0.37382856011390686,0
anxiety,Anxiety (d2),1,219,0,0.2832186,0.37382856011390686,0
anxiety,Anxiety (d2),1,220,0,0.8861188,0.37382856011390686,1
anxiety,Anxiety (d2),1,221,0,0.35797,0.37382856011390686,0
anxiety,Anxiety (d2),1,224,1,0.7623768,0.37382856011390686,1
anxiety,Anxiety (d2),1,226,1,0.44216615,0.37382856011390686,1
anxiety,Anxiety (d2),1,227,1,0.7462148,0.37382856011390686,1
anxiety,Anxiety (d2),1,230,1,0.8838894,0.37382856011390686,1
anxiety,Anxiety (d2),1,234,1,0.89780706,0.37382856011390686,1
anxiety,Anxiety (d2),1,235,1,0.784811,0.37382856011390686,1
anxiety,Anxiety (d2),1,237,1,0.90081626,0.37382856011390686,1
anxiety,Anxiety (d2),1,248,0,0.04873164,0.37382856011390686,0
anxiety,Anxiety (d2),1,255,0,0.89550173,0.37382856011390686,1
anxiety,Anxiety (d2),2,0,0,0.6153192,0.8392553925514221,0
anxiety,Anxiety (d2),2,1,0,0.79430777,0.8392553925514221,0
anxiety,Anxiety (d2),2,13,0,0.8279784,0.8392553925514221,0
anxiety,Anxiety (d2),2,16,1,0.9394584,0.8392553925514221,1
anxiety,Anxiety (d2),2,23,1,0.79089546,0.8392553925514221,0
anxiety,Anxiety (d2),2,24,1,0.93610495,0.8392553925514221,1
anxiety,Anxiety (d2),2,26,0,0.1617082,0.8392553925514221,0
anxiety,Anxiety (d2),2,35,0,0.9364705,0.8392553925514221,1
anxiety,Anxiety (d2),2,41,1,0.6506936,0.8392553925514221,0
anxiety,Anxiety (d2),2,44,1,0.92047197,0.8392553925514221,1
anxiety,Anxiety (d2),2,51,1,0.92660207,0.8392553925514221,1
anxiety,Anxiety (d2),2,57,0,0.11173625,0.8392553925514221,0
anxiety,Anxiety (d2),2,61,0,0.2375852,0.8392553925514221,0
anxiety,Anxiety (d2),2,68,0,0.6396271,0.8392553925514221,0
anxiety,Anxiety (d2),2,71,0,0.09819838,0.8392553925514221,0
anxiety,Anxiety (d2),2,80,1,0.94198734,0.8392553925514221,1
anxiety,Anxiety (d2),2,82,0,0.4842381,0.8392553925514221,0
anxiety,Anxiety (d2),2,85,1,0.9114069,0.8392553925514221,1
anxiety,Anxiety (d2),2,86,1,0.94540083,0.8392553925514221,1
anxiety,Anxiety (d2),2,91,0,0.88858795,0.8392553925514221,1
anxiety,Anxiety (d2),2,92,1,0.93144804,0.8392553925514221,1
