disorder_key,disorder,fold,row_id,y_true,score_positive,tau_val,y_pred_at_tau_val
depression,Depression (d3),2,83,0,0.030915515,0.982799768447876,0
depression,Depression (d3),2,86,1,0.98070574,0.982799768447876,0
depression,Depression (d3),2,87,0,0.03808344,0.982799768447876,0
depression,Depression (d3),2,92,1,0.99077445,0.982799768447876,1
depression,Depression (d3),2,97,1,0.98956865,0.982799768447876,1
depression,Depression (d3),2,99,0,0.011582351,0.982799768447876,0
depression,Depression (d3),2,105,1,0.9872181,0.982799768447876,1
depression,Depression (d3),2,111,1,0.9905413,0.982799768447876,1
depression,Depression (d3),2,113,0,0.025003705,0.982799768447876,0
depression,Depression (d3),2,116,0,0.23370607,0.982799768447876,0
depression,Depression (d3),2,121,1,0.98834956,0.982799768447876,1
depression,Depression (d3),2,125,1,0.98653644,0.982799768447876,1
depression,Depression (d3),2,126,0,0.97026485,0.982799768447876,0
depression,Depression (d3),2,128,0,0.08577157,0.982799768447876,0
depression,Depression (d3),2,130,1,0.22465838,0.982799768447876,0
depression,Depression (d3),2,133,1,0.20020239,0.982799768447876,0
depression,Depression (d3),2,144,1,0.65266836,0.982799768447876,0
depression,Depression (d3),2,147,0,0.9836369,0.982799768447876,1
depression,Depression (d3),2,149,1,0.9436814,0.982799768447876,0
depression,Depression (d3),2,151,0,0.9775121,0.982799768447876,0
depression,Depression (d3),2,161,1,0.9913201,0.982799768447876,1
depression,Depression (d3),2,168,0,0.01201722,0.982799768447876,0
depression,Depression (d3),2,172,0,0.015579333,0.982799768447876,0
depression,Depression (d3),2,178,1,0.990637,0.982799768447876,1
depression,Depression (d3),2,181,1,0.9901924,0.982799768447876,1
depression,Depression (d3),2,182,1,0.9889958,0.982799768447876,1
depression,Depression (d3),2,185,0,0.83824086,0.982799768447876,0
depression,Depression (d3),2,195,1,0.7808672,0.982799768447876,0
depression,Depression (d3),2,197,0,0.012054501,0.982799768447876,0
depression,Depression (d3),2,218,1,0.98973876,0.982799768447876,1
depression,Depression (d3),2,222,1,0.98420924,0.982799768447876,1
depression,Depression (d3),2,223,1,0.97522485,0.982799768447876,0
depression,Depression (d3),2,224,0,0.7476267,0.982799768447876,0
depression,Depression (d3),2,232,0,0.02220208,0.982799768447876,0
depression,Depression (d3),2,235,0,0.98434895,0.982799768447876,1
depression,Depression (d3),2,237,1,0.9784837,0.982799768447876,0
depression,Depression (d3),2,260,0,0.025317118,0.982799768447876,0
depression,Depression (d3),2,267,1,0.9909932,0.982799768447876,1
depression,Depression (d3),2,270,1,0.9792684,0.982799768447876,0
depression,Depression (d3),2,273,0,0.012499343,0.982799768447876,0
depression,Depression (d3),2,279,1,0.95068544,0.982799768447876,0
depression,Depression (d3),2,283,0,0.015169809,0.982799768447876,0
depression,Depression (d3),2,291,0,0.03831909,0.982799768447876,0
depression,Depression (d3),2,301,0,0.010184485,0.982799768447876,0
depression,Depression (d3),2,303,0,0.9906413,0.982799768447876,1
depression,Depression (d3),2,306,0,0.98124665,0.982799768447876,0
depression,Depression (d3),2,307,1,0.98866653,0.982799768447876,1
depression,Depression (d3),2,313,1,0.9896181,0.982799768447876,1
depression,Depression (d3),2,319,0,0.016488893,0.982799768447876,0
depression,Depression (d3),2,323,0,0.98667777,0.982799768447876,1
depression,Depression (d3),2,329,0,0.011570561,0.982799768447876,0
depression,Depression (d3),2,330,0,0.016963365,0.982799768447876,0
depression,Depression (d3),2,334,1,0.9906544,0.982799768447876,1
depression,Depression (d3),2,339,0,0.68195146,0.982799768447876,0
depression,Depression (d3),2,342,1,0.9783966,0.982799768447876,0
depression,Depression (d3),2,343,1,0.4860575,0.982799768447876,0
depression,Depression (d3),2,346,1,0.98507994,0.982799768447876,1
depression,Depression (d3),2,349,0,0.009718549,0.982799768447876,0
depression,Depression (d3),2,352,0,0.015705692,0.982799768447876,0
depression,Depression (d3),2,357,1,0.98568463,0.982799768447876,1
depression,Depression (d3),2,360,1,0.8968724,0.982799768447876,0
depression,Depression (d3),2,364,0,0.014518849,0.982799768447876,0
depression,Depression (d3),2,367,1,0.9904259,0.982799768447876,1
depression,Depression (d3),2,371,1,0.99081224,0.982799768447876,1
depression,Depression (d3),2,373,1,0.9900838,0.982799768447876,1
depression,Depression (d3),2,377,0,0.9798203,0.982799768447876,0
depression,Depression (d3),2,380,0,0.06282395,0.982799768447876,0
depression,Depression (d3),2,382,0,0.010732702,0.982799768447876,0
depression,Depression (d3),2,390,1,0.9886896,0.982799768447876,1
depression,Depression (d3),2,391,0,0.012994515,0.982799768447876,0
depression,Depression (d3),2,396,0,0.012268021,0.982799768447876,0
depression,Depression (d3),2,398,1,0.98020387,0.982799768447876,0
depression,Depression (d3),3,5,0,0.012851643,0.09143108874559402,0
depression,Depression (d3),3,6,0,0.1852669,0.09143108874559402,1
depression,Depression (d3),3,15,1,0.9776053,0.09143108874559402,1
depression,Depression (d3),3,16,1,0.41433862,0.09143108874559402,1
depression,Depression (d3),3,28,1,0.9689103,0.09143108874559402,1
depression,Depression (d3),3,39,0,0.96688384,0.09143108874559402,1
depression,Depression (d3),3,42,1,0.9781196,0.09143108874559402,1
depression,Depression (d3),3,44,0,0.83173275,0.09143108874559402,1
depression,Depression (d3),3,53,0,0.9724201,0.09143108874559402,1
depression,Depression (d3),3,54,1,0.9710897,0.09143108874559402,1
depression,Depression (d3),3,57,0,0.013471736,0.09143108874559402,0
depression,Depression (d3),3,58,1,0.9754625,0.09143108874559402,1
depression,Depression (d3),3,59,1,0.974359,0.09143108874559402,1
depression,Depression (d3),3,66,1,0.97222114,0.09143108874559402,1
depression,Depression (d3),3,70,1,0.9748132,0.09143108874559402,1
depression,Depression (d3),3,73,1,0.114867166,0.09143108874559402,1
depression,Depression (d3),3,75,1,0.97727716,0.09143108874559402,1
depression,Depression (d3),3,76,0,0.025833022,0.09143108874559402,0
depression,Depression (d3),3,78,0,0.010770205,0.09143108874559402,0
depression,Depression (d3),3,79,0,0.94050324,0.09143108874559402,1
depression,Depression (d3),3,80,1,0.97063744,0.09143108874559402,1
depression,Depression (d3),3,81,0,0.97956,0.09143108874559402,1
depression,Depression (d3),3,91,0,0.012559661,0.09143108874559402,0
depression,Depression (d3),3,94,1,0.013899738,0.09143108874559402,0
depression,Depression (d3),3,98,0,0.97893983,0.09143108874559402,1
depression,Depression (d3),3,102,0,0.0126128765,0.09143108874559402,0
depression,Depression (d3),3,107,0,0.8933082,0.09143108874559402,1
depression,Depression (d3),3,109,1,0.9773546,0.09143108874559402,1
depression,Depression (d3),3,112,0,0.95220584,0.09143108874559402,1
depression,Depression (d3),3,114,0,0.9111059,0.09143108874559402,1
depression,Depression (d3),3,129,1,0.9746695,0.09143108874559402,1
depression,Depression (d3),3,131,1,0.9768857,0.09143108874559402,1
depression,Depression (d3),3,134,1,0.9777543,0.09143108874559402,1
depression,Depression (d3),3,138,1,0.97806805,0.09143108874559402,1
depression,Depression (d3),3,139,1,0.9774878,0.09143108874559402,1
depression,Depression (d3),3,142,0,0.303196,0.09143108874559402,1
depression,Depression (d3),3,150,0,0.8966296,0.09143108874559402,1
depression,Depression (d3),3,152,0,0.012709455,0.09143108874559402,0
depression,Depression (d3),3,155,1,0.9790421,0.09143108874559402,1
depression,Depression (d3),3,159,0,0.0150208,0.09143108874559402,0
depression,Depression (d3),3,160,0,0.24829213,0.09143108874559402,1
depression,Depression (d3),3,166,1,0.9793043,0.09143108874559402,1
depression,Depression (d3),3,167,0,0.07265658,0.09143108874559402,0
depression,Depression (d3),3,170,0,0.018531416,0.09143108874559402,0
depression,Depression (d3),3,177,1,0.978217,0.09143108874559402,1
depression,Depression (d3),3,186,1,0.7698364,0.09143108874559402,1
depression,Depression (d3),3,188,1,0.9731319,0.09143108874559402,1
depression,Depression (d3),3,190,1,0.7886491,0.09143108874559402,1
depression,Depression (d3),3,199,0,0.091014475,0.09143108874559402,0
depression,Depression (d3),3,200,0,0.20230637,0.09143108874559402,1
depression,Depression (d3),3,202,1,0.686062,0.09143108874559402,1
depression,Depression (d3),3,209,0,0.010837581,0.09143108874559402,0
depression,Depression (d3),3,213,0,0.011367988,0.09143108874559402,0
depression,Depression (d3),3,214,0,0.5454483,0.09143108874559402,1
depression,Depression (d3),3,215,0,0.9662003,0.09143108874559402,1
depression,Depression (d3),3,216,1,0.9764237,0.09143108874559402,1
depression,Depression (d3),3,219,0,0.94949394,0.09143108874559402,1
depression,Depression (d3),3,220,1,0.9796959,0.09143108874559402,1
depression,Depression (d3),3,225,0,0.97429967,0.09143108874559402,1
depression,Depression (d3),3,227,0,0.010636412,0.09143108874559402,0
depression,Depression (d3),3,233,0,0.012808221,0.09143108874559402,0
depression,Depression (d3),3,234,1,0.977218,0.09143108874559402,1
depression,Depression (d3),3,241,1,0.9774954,0.09143108874559402,1
depression,Depression (d3),3,244,1,0.97947705,0.09143108874559402,1
depression,Depression (d3),3,249,0,0.014512865,0.09143108874559402,0
depression,Depression (d3),3,258,0,0.97129446,0.09143108874559402,1
depression,Depression (d3),3,261,1,0.021687105,0.09143108874559402,0
depression,Depression (d3),3,277,0,0.010713854,0.09143108874559402,0
depression,Depression (d3),3,278,1,0.97894704,0.09143108874559402,1
depression,Depression (d3),3,281,1,0.9440984,0.09143108874559402,1
depression,Depression (d3),3,282,0,0.011360295,0.09143108874559402,0
depression,Depression (d3),3,284,0,0.26373032,0.09143108874559402,1
depression,Depression (d3),3,296,1,0.96885836,0.09143108874559402,1
depression,Depression (d3),3,299,0,0.97482544,0.09143108874559402,1
depression,Depression (d3),3,302,1,0.97540194,0.09143108874559402,1
depression,Depression (d3),3,309,1,0.97739476,0.09143108874559402,1
depression,Depression (d3),3,317,1,0.9751617,0.09143108874559402,1
depression,Depression (d3),3,321,0,0.011330792,0.09143108874559402,0
depression,Depression (d3),3,324,1,0.97577786,0.09143108874559402,1
depression,Depression (d3),3,326,0,0.92796326,0.09143108874559402,1
depression,Depression (d3),3,331,0,0.014885008,0.09143108874559402,0
depression,Depression (d3),3,333,1,0.8838064,0.09143108874559402,1
depression,Depression (d3),3,337,1,0.9732603,0.09143108874559402,1
depression,Depression (d3),3,353,1,0.97902566,0.09143108874559402,1
depression,Depression (d3),3,358,0,0.97723013,0.09143108874559402,1
depression,Depression (d3),3,365,1,0.97532123,0.09143108874559402,1
depression,Depression (d3),3,366,0,0.010966287,0.09143108874559402,0
depression,Depression (d3),3,368,1,0.9760469,0.09143108874559402,1
depression,Depression (d3),3,369,1,0.97664624,0.09143108874559402,1
depression,Depression (d3),3,370,0,0.014636066,0.09143108874559402,0
depression,Depression (d3),3,372,1,0.9803022,0.09143108874559402,1
depression,Depression (d3),3,376,0,0.025537692,0.09143108874559402,0
depression,Depression (d3),3,378,0,0.9790629,0.09143108874559402,1
depression,Depression (d3),3,381,1,0.97664624,0.09143108874559402,1
depression,Depression (d3),3,383,0,0.013529914,0.09143108874559402,0
depression,Depression (d3),3,386,1,0.9169042,0.09143108874559402,1
depression,Depression (d3),3,393,0,0.13332793,0.09143108874559402,1
depression,Depression (d3),3,399,1,0.97867143,0.09143108874559402,1
depression,Depression (d3),3,400,1,0.97687215,0.09143108874559402,1
depression,Depression (d3),3,402,0,0.34686312,0.09143108874559402,1
depression,Depression (d3),3,403,1,0.978953,0.09143108874559402,1
depression,Depression (d3),4,3,0,0.028168764,0.6735813617706299,0
depression,Depression (d3),4,4,1,0.49144217,0.6735813617706299,0
depression,Depression (d3),4,8,0,0.013572309,0.6735813617706299,0
depression,Depression (d3),4,10,0,0.7595243,0.6735813617706299,1
depression,Depression (d3),4,11,1,0.9839426,0.6735813617706299,1
depression,Depression (d3),4,13,1,0.98459923,0.6735813617706299,1
depression,Depression (d3),4,22,0,0.015998162,0.6735813617706299,0
depression,Depression (d3),4,23,0,0.02158635,0.6735813617706299,0
depression,Depression (d3),4,25,0,0.021637015,0.6735813617706299,0
depression,Depression (d3),4,27,0,0.01818158,0.6735813617706299,0
depression,Depression (d3),4,34,1,0.84160554,0.6735813617706299,1
depression,Depression (d3),4,36,0,0.84043,0.6735813617706299,1
depression,Depression (d3),4,64,1,0.34658548,0.6735813617706299,0
depression,Depression (d3),4,82,0,0.013933025,0.6735813617706299,0
depression,Depression (d3),4,85,1,0.9822192,0.6735813617706299,1
depression,Depression (d3),4,88,0,0.014362584,0.6735813617706299,0
depression,Depression (d3),4,93,0,0.041656815,0.6735813617706299,0
depression,Depression (d3),4,101,1,0.9844036,0.6735813617706299,1
depression,Depression (d3),4,103,0,0.98387074,0.6735813617706299,1
depression,Depression (d3),4,108,1,0.56981224,0.6735813617706299,0
depression,Depression (d3),4,117,0,0.80023575,0.6735813617706299,1
depression,Depression (d3),4,118,1,0.8263293,0.6735813617706299,1
depression,Depression (d3),4,119,1,0.27462983,0.6735813617706299,0
depression,Depression (d3),4,120,1,0.9835073,0.6735813617706299,1
depression,Depression (d3),4,122,1,0.9856375,0.6735813617706299,1
depression,Depression (d3),4,127,0,0.029416256,0.6735813617706299,0
depression,Depression (d3),4,145,1,0.9306083,0.6735813617706299,1
depression,Depression (d3),4,146,0,0.9546313,0.6735813617706299,1
depression,Depression (d3),4,148,1,0.9770945,0.6735813617706299,1
depression,Depression (d3),4,153,0,0.017500808,0.6735813617706299,0
depression,Depression (d3),4,154,1,0.9844856,0.6735813617706299,1
depression,Depression (d3),4,163,1,0.9735779,0.6735813617706299,1
depression,Depression (d3),4,176,0,0.24989648,0.6735813617706299,0
depression,Depression (d3),4,179,0,0.3017545,0.6735813617706299,0
depression,Depression (d3),4,180,1,0.9840919,0.6735813617706299,1
depression,Depression (d3),4,184,1,0.9844178,0.6735813617706299,1
depression,Depression (d3),4,187,0,0.025641302,0.6735813617706299,0
depression,Depression (d3),4,189,1,0.7882824,0.6735813617706299,1
depression,Depression (d3),4,192,1,0.97310036,0.6735813617706299,1
depression,Depression (d3),4,194,1,0.8313387,0.6735813617706299,1
depression,Depression (d3),4,196,0,0.015250555,0.6735813617706299,0
depression,Depression (d3),4,203,1,0.9842285,0.6735813617706299,1
depression,Depression (d3),4,205,0,0.013359384,0.6735813617706299,0
depression,Depression (d3),4,206,0,0.94164693,0.6735813617706299,1
depression,Depression (d3),4,226,1,0.98566794,0.6735813617706299,1
depression,Depression (d3),4,228,0,0.014709908,0.6735813617706299,0
depression,Depression (d3),4,230,0,0.01652506,0.6735813617706299,0
depression,Depression (d3),4,231,0,0.072552525,0.6735813617706299,0
depression,Depression (d3),4,238,1,0.9797192,0.6735813617706299,1
depression,Depression (d3),4,242,0,0.037055556,0.6735813617706299,0
depression,Depression (d3),4,250,0,0.06810262,0.6735813617706299,0
depression,Depression (d3),4,251,0,0.013353365,0.6735813617706299,0
depression,Depression (d3),4,255,1,0.9413422,0.6735813617706299,1
depression,Depression (d3),4,256,0,0.13373436,0.6735813617706299,0
depression,Depression (d3),4,257,1,0.9793299,0.6735813617706299,1
depression,Depression (d3),4,259,1,0.9807133,0.6735813617706299,1
depression,Depression (d3),4,262,1,0.9755398,0.6735813617706299,1
depression,Depression (d3),4,264,1,0.04086616,0.6735813617706299,0
depression,Depression (d3),4,265,1,0.9706482,0.6735813617706299,1
depression,Depression (d3),4,266,1,0.9684535,0.6735813617706299,1
depression,Depression (d3),4,268,1,0.5719792,0.6735813617706299,0
depression,Depression (d3),4,269,1,0.9675618,0.6735813617706299,1
depression,Depression (d3),4,271,0,0.027778761,0.6735813617706299,0
depression,Depression (d3),4,274,1,0.9793779,0.6735813617706299,1
depression,Depression (d3),4,275,0,0.054876756,0.6735813617706299,0
depression,Depression (d3),4,285,1,0.98387134,0.6735813617706299,1
depression,Depression (d3),4,286,0,0.02139444,0.6735813617706299,0
depression,Depression (d3),4,287,0,0.013563955,0.6735813617706299,0
depression,Depression (d3),4,288,1,0.9835835,0.6735813617706299,1
depression,Depression (d3),4,289,0,0.5572846,0.6735813617706299,0
depression,Depression (d3),4,298,1,0.90640646,0.6735813617706299,1
depression,Depression (d3),4,304,0,0.0334535,0.6735813617706299,0
depression,Depression (d3),4,305,0,0.98271024,0.6735813617706299,1
depression,Depression (d3),4,310,1,0.9559721,0.6735813617706299,1
depression,Depression (d3),4,311,1,0.9300245,0.6735813617706299,1
depression,Depression (d3),4,316,1,0.982959,0.6735813617706299,1
depression,Depression (d3),4,320,0,0.0150176175,0.6735813617706299,0
depression,Depression (d3),4,325,0,0.08145591,0.6735813617706299,0
depression,Depression (d3),4,327,0,0.013510257,0.6735813617706299,0
depression,Depression (d3),4,328,0,0.40072337,0.6735813617706299,0
depression,Depression (d3),4,336,0,0.042066265,0.6735813617706299,0
depression,Depression (d3),4,338,0,0.012032487,0.6735813617706299,0
depression,Depression (d3),4,340,1,0.97992307,0.6735813617706299,1
depression,Depression (d3),4,341,1,0.9836332,0.6735813617706299,1
depression,Depression (d3),4,344,1,0.97996485,0.6735813617706299,1
depression,Depression (d3),4,345,1,0.9806219,0.6735813617706299,1
depression,Depression (d3),4,348,1,0.71075404,0.6735813617706299,1
depression,Depression (d3),4,350,1,0.9581625,0.6735813617706299,1
depression,Depression (d3),4,354,0,0.15270814,0.6735813617706299,0
depression,Depression (d3),4,356,0,0.041959714,0.6735813617706299,0
depression,Depression (d3),4,361,0,0.5240143,0.6735813617706299,0
depression,Depression (d3),4,362,0,0.027192518,0.6735813617706299,0
depression,Depression (d3),4,375,0,0.017199997,0.6735813617706299,0
depression,Depression (d3),4,384,0,0.023584817,0.6735813617706299,0
depression,Depression (d3),4,387,1,0.7908272,0.6735813617706299,1
depression,Depression (d3),4,388,1,0.9851339,0.6735813617706299,1
depression,Depression (d3),4,389,0,0.013832027,0.6735813617706299,0
depression,Depression (d3),4,392,1,0.9583292,0.6735813617706299,1
depression,Depression (d3),4,395,1,0.9218526,0.6735813617706299,1
depression,Depression (d3),4,397,1,0.6087153,0.6735813617706299,0
depression,Depression (d3),4,401,0,0.025095887,0.6735813617706299,0
