disorder_key,disorder,fold,row_id,y_true,score_positive,tau_val,y_pred_at_tau_val
panic,Panic (d5),2,43,1,0.9505153,0.8651226162910461,1
panic,Panic (d5),2,50,1,0.967639,0.8651226162910461,1
panic,Panic (d5),2,51,0,0.91195947,0.8651226162910461,1
panic,Panic (d5),2,52,0,0.8953063,0.8651226162910461,1
panic,Panic (d5),2,57,0,0.05327254,0.8651226162910461,0
panic,Panic (d5),2,60,1,0.85289955,0.8651226162910461,0
panic,Panic (d5),2,63,0,0.11841834,0.8651226162910461,0
panic,Panic (d5),2,68,0,0.61236715,0.8651226162910461,0
panic,Panic (d5),2,71,0,0.20437942,0.8651226162910461,0
panic,Panic (d5),2,73,0,0.059613984,0.8651226162910461,0
panic,Panic (d5),2,76,1,0.96574605,0.8651226162910461,1
panic,Panic (d5),2,81,0,0.07524735,0.8651226162910461,0
panic,Panic (d5),2,83,0,0.25395206,0.8651226162910461,0
panic,Panic (d5),2,86,1,0.9683982,0.8651226162910461,1
panic,Panic (d5),2,89,0,0.07323393,0.8651226162910461,0
panic,Panic (d5),2,93,0,0.06553436,0.8651226162910461,0
panic,Panic (d5),2,98,1,0.97078955,0.8651226162910461,1
panic,Panic (d5),2,105,1,0.9316462,0.8651226162910461,1
panic,Panic (d5),2,118,0,0.08027465,0.8651226162910461,0
panic,Panic (d5),2,120,1,0.95105255,0.8651226162910461,1
panic,Panic (d5),2,126,0,0.07529124,0.8651226162910461,0
panic,Panic (d5),2,128,1,0.5934392,0.8651226162910461,0
panic,Panic (d5),2,136,1,0.967432,0.8651226162910461,1
panic,Panic (d5),2,139,0,0.33502448,0.8651226162910461,0
panic,Panic (d5),2,140,0,0.06710949,0.8651226162910461,0
panic,Panic (d5),2,141,1,0.9614209,0.8651226162910461,1
panic,Panic (d5),2,142,1,0.9694072,0.8651226162910461,1
panic,Panic (d5),2,144,1,0.9712542,0.8651226162910461,1
panic,Panic (d5),2,146,0,0.06217671,0.8651226162910461,0
panic,Panic (d5),2,151,1,0.97351944,0.8651226162910461,1
panic,Panic (d5),2,155,0,0.9575655,0.8651226162910461,1
panic,Panic (d5),2,157,1,0.9593627,0.8651226162910461,1
panic,Panic (d5),2,159,1,0.96975356,0.8651226162910461,1
panic,Panic (d5),2,164,0,0.059727285,0.8651226162910461,0
panic,Panic (d5),2,173,0,0.07072151,0.8651226162910461,0
panic,Panic (d5),2,174,1,0.96786445,0.8651226162910461,1
panic,Panic (d5),2,180,1,0.9689891,0.8651226162910461,1
panic,Panic (d5),2,183,0,0.054020766,0.8651226162910461,0
panic,Panic (d5),2,184,0,0.11548871,0.8651226162910461,0
panic,Panic (d5),2,186,1,0.96734655,0.8651226162910461,1
panic,Panic (d5),2,187,1,0.9711444,0.8651226162910461,1
panic,Panic (d5),2,192,0,0.09363619,0.8651226162910461,0
panic,Panic (d5),2,196,1,0.9453835,0.8651226162910461,1
panic,Panic (d5),2,200,1,0.9484081,0.8651226162910461,1
panic,Panic (d5),2,214,0,0.15280692,0.8651226162910461,0
panic,Panic (d5),2,215,1,0.5502471,0.8651226162910461,0
panic,Panic (d5),2,220,1,0.96236163,0.8651226162910461,1
panic,Panic (d5),3,0,0,0.7880001,0.7499764561653137,1
panic,Panic (d5),3,5,0,0.022055002,0.7499764561653137,0
panic,Panic (d5),3,6,1,0.33016592,0.7499764561653137,0
panic,Panic (d5),3,8,1,0.8881943,0.7499764561653137,1
panic,Panic (d5),3,9,1,0.9772968,0.7499764561653137,1
panic,Panic (d5),3,10,0,0.02209079,0.7499764561653137,0
panic,Panic (d5),3,22,0,0.025553571,0.7499764561653137,0
panic,Panic (d5),3,26,1,0.98293996,0.7499764561653137,1
panic,Panic (d5),3,27,0,0.96444625,0.7499764561653137,1
panic,Panic (d5),3,33,0,0.034393065,0.7499764561653137,0
panic,Panic (d5),3,35,0,0.97737235,0.7499764561653137,1
panic,Panic (d5),3,36,0,0.022531737,0.7499764561653137,0
panic,Panic (d5),3,37,0,0.021686506,0.7499764561653137,0
panic,Panic (d5),3,38,1,0.9637852,0.7499764561653137,1
panic,Panic (d5),3,44,0,0.023476897,0.7499764561653137,0
panic,Panic (d5),3,54,1,0.98176306,0.7499764561653137,1
panic,Panic (d5),3,55,0,0.019288084,0.7499764561653137,0
panic,Panic (d5),3,64,0,0.019645303,0.7499764561653137,0
panic,Panic (d5),3,66,1,0.98290896,0.7499764561653137,1
panic,Panic (d5),3,67,0,0.03947838,0.7499764561653137,0
panic,Panic (d5),3,70,1,0.9571254,0.7499764561653137,1
panic,Panic (d5),3,78,1,0.98036516,0.7499764561653137,1
panic,Panic (d5),3,79,0,0.025172919,0.7499764561653137,0
panic,Panic (d5),3,85,1,0.982786,0.7499764561653137,1
panic,Panic (d5),3,91,0,0.022358345,0.7499764561653137,0
panic,Panic (d5),3,94,1,0.9822128,0.7499764561653137,1
panic,Panic (d5),3,95,1,0.98048145,0.7499764561653137,1
panic,Panic (d5),3,99,0,0.025603877,0.7499764561653137,0
panic,Panic (d5),3,100,0,0.023060441,0.7499764561653137,0
panic,Panic (d5),3,102,1,0.9449221,0.7499764561653137,1
panic,Panic (d5),3,108,1,0.9810394,0.7499764561653137,1
panic,Panic (d5),3,112,1,0.9822432,0.7499764561653137,1
panic,Panic (d5),3,115,1,0.9819803,0.7499764561653137,1
panic,Panic (d5),3,121,1,0.42449132,0.7499764561653137,0
panic,Panic (d5),3,122,0,0.7536948,0.7499764561653137,1
panic,Panic (d5),3,132,1,0.024409506,0.7499764561653137,0
panic,Panic (d5),3,134,1,0.981821,0.7499764561653137,1
panic,Panic (d5),3,145,1,0.982263,0.7499764561653137,1
panic,Panic (d5),3,149,0,0.96180123,0.7499764561653137,1
panic,Panic (d5),3,152,1,0.9815849,0.7499764561653137,1
panic,Panic (d5),3,156,0,0.02277196,0.7499764561653137,0
panic,Panic (d5),3,158,1,0.98147374,0.7499764561653137,1
panic,Panic (d5),3,161,1,0.981509,0.7499764561653137,1
panic,Panic (d5),3,170,0,0.032510508,0.7499764561653137,0
panic,Panic (d5),3,171,0,0.022687923,0.7499764561653137,0
panic,Panic (d5),3,172,1,0.9799621,0.7499764561653137,1
panic,Panic (d5),3,176,0,0.38199595,0.7499764561653137,0
panic,Panic (d5),3,177,0,0.038221695,0.7499764561653137,0
panic,Panic (d5),3,179,1,0.34900615,0.7499764561653137,0
panic,Panic (d5),3,189,1,0.9773375,0.7499764561653137,1
panic,Panic (d5),3,201,0,0.8460932,0.7499764561653137,1
panic,Panic (d5),3,205,1,0.97149897,0.7499764561653137,1
panic,Panic (d5),3,207,1,0.9815269,0.7499764561653137,1
panic,Panic (d5),3,208,0,0.02473492,0.7499764561653137,0
panic,Panic (d5),3,210,0,0.023145571,0.7499764561653137,0
panic,Panic (d5),4,4,0,0.0677266,0.9598228335380554,0
panic,Panic (d5),4,7,1,0.9757656,0.9598228335380554,1
panic,Panic (d5),4,13,0,0.057580337,0.9598228335380554,0
panic,Panic (d5),4,14,1,0.97683924,0.9598228335380554,1
panic,Panic (d5),4,18,1,0.97784245,0.9598228335380554,1
panic,Panic (d5),4,23,1,0.9749707,0.9598228335380554,1
panic,Panic (d5),4,24,1,0.97448164,0.9598228335380554,1
panic,Panic (d5),4,32,1,0.97559536,0.9598228335380554,1
panic,Panic (d5),4,39,0,0.2203458,0.9598228335380554,0
panic,Panic (d5),4,47,1,0.97471696,0.9598228335380554,1
panic,Panic (d5),4,49,1,0.9685185,0.9598228335380554,1
panic,Panic (d5),4,58,0,0.053754155,0.9598228335380554,0
panic,Panic (d5),4,61,0,0.28548598,0.9598228335380554,0
panic,Panic (d5),4,65,1,0.97642285,0.9598228335380554,1
panic,Panic (d5),4,69,1,0.9688395,0.9598228335380554,1
panic,Panic (d5),4,74,1,0.9724487,0.9598228335380554,1
panic,Panic (d5),4,77,1,0.8275045,0.9598228335380554,0
panic,Panic (d5),4,80,1,0.9701493,0.9598228335380554,1
panic,Panic (d5),4,87,0,0.075489156,0.9598228335380554,0
panic,Panic (d5),4,88,1,0.97663,0.9598228335380554,1
panic,Panic (d5),4,90,1,0.9770483,0.9598228335380554,1
panic,Panic (d5),4,96,1,0.9746466,0.9598228335380554,1
panic,Panic (d5),4,97,1,0.9762714,0.9598228335380554,1
panic,Panic (d5),4,109,0,0.09923158,0.9598228335380554,0
panic,Panic (d5),4,110,0,0.07396901,0.9598228335380554,0
panic,Panic (d5),4,111,1,0.96892536,0.9598228335380554,1
panic,Panic (d5),4,117,0,0.1052233,0.9598228335380554,0
panic,Panic (d5),4,127,1,0.9768688,0.9598228335380554,1
panic,Panic (d5),4,129,0,0.047333278,0.9598228335380554,0
panic,Panic (d5),4,131,0,0.065325044,0.9598228335380554,0
panic,Panic (d5),4,133,1,0.97624594,0.9598228335380554,1
panic,Panic (d5),4,135,0,0.060750496,0.9598228335380554,0
panic,Panic (d5),4,137,0,0.11490449,0.9598228335380554,0
panic,Panic (d5),4,143,0,0.908701,0.9598228335380554,0
panic,Panic (d5),4,147,1,0.9583257,0.9598228335380554,0
panic,Panic (d5),4,148,0,0.9582328,0.9598228335380554,0
panic,Panic (d5),4,153,0,0.04959898,0.9598228335380554,0
panic,Panic (d5),4,154,0,0.08833219,0.9598228335380554,0
panic,Panic (d5),4,165,0,0.076703504,0.9598228335380554,0
panic,Panic (d5),4,167,1,0.97523266,0.9598228335380554,1
panic,Panic (d5),4,175,0,0.51058793,0.9598228335380554,0
panic,Panic (d5),4,178,0,0.105626464,0.9598228335380554,0
panic,Panic (d5),4,181,1,0.9765439,0.9598228335380554,1
panic,Panic (d5),4,182,1,0.9268526,0.9598228335380554,0
panic,Panic (d5),4,185,0,0.70363015,0.9598228335380554,0
panic,Panic (d5),4,188,1,0.97551835,0.9598228335380554,1
panic,Panic (d5),4,197,0,0.048538867,0.9598228335380554,0
panic,Panic (d5),4,198,0,0.06948151,0.9598228335380554,0
panic,Panic (d5),4,199,1,0.96551937,0.9598228335380554,1
panic,Panic (d5),4,202,0,0.05555991,0.9598228335380554,0
panic,Panic (d5),4,203,0,0.8862313,0.9598228335380554,0
panic,Panic (d5),4,212,0,0.0753304,0.9598228335380554,0
panic,Panic (d5),4,216,1,0.42994818,0.9598228335380554,0
panic,Panic (d5),4,217,1,0.96875316,0.9598228335380554,1
panic,Panic (d5),4,219,0,0.30715626,0.9598228335380554,0
