disorder_key,disorder,fold,row_id,y_true,score_positive,tau_val,y_pred_at_tau_val
anxiety,Anxiety (d2),1,151,0,0.8079541,0.37382856011390686,1
anxiety,Anxiety (d2),1,156,1,0.41097704,0.37382856011390686,1
anxiety,Anxiety (d2),1,157,0,0.858741,0.37382856011390686,1
anxiety,Anxiety (d2),1,166,1,0.86365885,0.37382856011390686,1
anxiety,Anxiety (d2),1,179,1,0.90411603,0.37382856011390686,1
anxiety,Anxiety (d2),1,186,1,0.17700456,0.37382856011390686,0
anxiety,Anxiety (d2),1,187,1,0.5813238,0.37382856011390686,1
anxiety,Anxiety (d2),1,190,1,0.9014402,0.37382856011390686,1
anxiety,Anxiety (d2),1,195,1,0.6948646,0.37382856011390686,1
anxiety,Anxiety (d2),1,200,1,0.9133921,0.37382856011390686,1
anxiety,Anxiety (d2),1,202,0,0.3666396,0.37382856011390686,0
anxiety,Anxiety (d2),1,212,0,0.043929853,0.37382856011390686,0
anxiety,Anxiety (d2),1,215,0,0.031854857,0.37382856011390686,0
anxiety,Anxiety (d2),1,219,0,0.2832186,0.37382856011390686,0
anxiety,Anxiety (d2),1,220,0,0.8861188,0.37382856011390686,1
anxiety,Anxiety (d2),1,221,0,0.35797,0.37382856011390686,0
anxiety,Anxiety (d2),1,224,1,0.7623768,0.37382856011390686,1
anxiety,Anxiety (d2),1,226,1,0.44216615,0.37382856011390686,1
anxiety,Anxiety (d2),1,227,1,0.7462148,0.37382856011390686,1
anxiety,Anxiety (d2),1,230,1,0.8838894,0.37382856011390686,1
anxiety,Anxiety (d2),1,234,1,0.89780706,0.37382856011390686,1
anxiety,Anxiety (d2),1,235,1,0.784811,0.37382856011390686,1
anxiety,Anxiety (d2),1,237,1,0.90081626,0.37382856011390686,1
anxiety,Anxiety (d2),1,248,0,0.04873164,0.37382856011390686,0
anxiety,Anxiety (d2),1,255,0,0.89550173,0.37382856011390686,1
anxiety,Anxiety (d2),2,0,0,0.6153192,0.8392553925514221,0
anxiety,Anxiety (d2),2,1,0,0.79430777,0.8392553925514221,0
anxiety,Anxiety (d2),2,13,0,0.8279784,0.8392553925514221,0
anxiety,Anxiety (d2),2,16,1,0.9394584,0.8392553925514221,1
anxiety,Anxiety (d2),2,23,1,0.79089546,0.8392553925514221,0
anxiety,Anxiety (d2),2,24,1,0.93610495,0.8392553925514221,1
anxiety,Anxiety (d2),2,26,0,0.1617082,0.8392553925514221,0
anxiety,Anxiety (d2),2,35,0,0.9364705,0.8392553925514221,1
anxiety,Anxiety (d2),2,41,1,0.6506936,0.8392553925514221,0
anxiety,Anxiety (d2),2,44,1,0.92047197,0.8392553925514221,1
anxiety,Anxiety (d2),2,51,1,0.92660207,0.8392553925514221,1
anxiety,Anxiety (d2),2,57,0,0.11173625,0.8392553925514221,0
anxiety,Anxiety (d2),2,61,0,0.2375852,0.8392553925514221,0
anxiety,Anxiety (d2),2,68,0,0.6396271,0.8392553925514221,0
anxiety,Anxiety (d2),2,71,0,0.09819838,0.8392553925514221,0
anxiety,Anxiety (d2),2,80,1,0.94198734,0.8392553925514221,1
anxiety,Anxiety (d2),2,82,0,0.4842381,0.8392553925514221,0
anxiety,Anxiety (d2),2,85,1,0.9114069,0.8392553925514221,1
anxiety,Anxiety (d2),2,86,1,0.94540083,0.8392553925514221,1
anxiety,Anxiety (d2),2,91,0,0.88858795,0.8392553925514221,1
anxiety,Anxiety (d2),2,92,1,0.93144804,0.8392553925514221,1
anxiety,Anxiety (d2),2,95,1,0.92409295,0.8392553925514221,1
anxiety,Anxiety (d2),2,96,1,0.9377241,0.8392553925514221,1
anxiety,Anxiety (d2),2,98,0,0.08764941,0.8392553925514221,0
anxiety,Anxiety (d2),2,99,1,0.9375147,0.8392553925514221,1
anxiety,Anxiety (d2),2,103,0,0.17429474,0.8392553925514221,0
anxiety,Anxiety (d2),2,104,1,0.8488732,0.8392553925514221,1
anxiety,Anxiety (d2),2,107,1,0.49670127,0.8392553925514221,0
anxiety,Anxiety (d2),2,112,0,0.31822821,0.8392553925514221,0
anxiety,Anxiety (d2),2,116,0,0.09441241,0.8392553925514221,0
anxiety,Anxiety (d2),2,117,0,0.8683475,0.8392553925514221,1
anxiety,Anxiety (d2),2,118,1,0.88243806,0.8392553925514221,1
anxiety,Anxiety (d2),2,120,0,0.7609198,0.8392553925514221,0
anxiety,Anxiety (d2),2,121,1,0.9137379,0.8392553925514221,1
anxiety,Anxiety (d2),2,125,0,0.34480527,0.8392553925514221,0
anxiety,Anxiety (d2),2,132,0,0.19391313,0.8392553925514221,0
anxiety,Anxiety (d2),2,152,0,0.48899195,0.8392553925514221,0
anxiety,Anxiety (d2),2,159,1,0.42536175,0.8392553925514221,0
anxiety,Anxiety (d2),2,163,0,0.09030877,0.8392553925514221,0
anxiety,Anxiety (d2),2,165,0,0.12987956,0.8392553925514221,0
anxiety,Anxiety (d2),2,167,1,0.8628721,0.8392553925514221,1
anxiety,Anxiety (d2),2,169,1,0.24291615,0.8392553925514221,0
anxiety,Anxiety (d2),2,171,0,0.26347333,0.8392553925514221,0
anxiety,Anxiety (d2),2,174,0,0.14106701,0.8392553925514221,0
anxiety,Anxiety (d2),2,177,1,0.9416292,0.8392553925514221,1
anxiety,Anxiety (d2),2,181,1,0.8482904,0.8392553925514221,1
anxiety,Anxiety (d2),2,183,0,0.20768183,0.8392553925514221,0
anxiety,Anxiety (d2),2,184,0,0.14766249,0.8392553925514221,0
anxiety,Anxiety (d2),2,189,1,0.94417834,0.8392553925514221,1
anxiety,Anxiety (d2),2,191,0,0.19196899,0.8392553925514221,0
anxiety,Anxiety (d2),2,192,1,0.91332006,0.8392553925514221,1
anxiety,Anxiety (d2),2,197,0,0.24946174,0.8392553925514221,0
anxiety,Anxiety (d2),2,204,1,0.9361711,0.8392553925514221,1
anxiety,Anxiety (d2),2,205,0,0.095144376,0.8392553925514221,0
anxiety,Anxiety (d2),2,206,0,0.10488587,0.8392553925514221,0
anxiety,Anxiety (d2),2,208,0,0.6968799,0.8392553925514221,0
anxiety,Anxiety (d2),2,211,1,0.6322105,0.8392553925514221,0
anxiety,Anxiety (d2),2,216,1,0.936091,0.8392553925514221,1
anxiety,Anxiety (d2),2,217,0,0.92749596,0.8392553925514221,1
anxiety,Anxiety (d2),2,222,1,0.47425514,0.8392553925514221,0
anxiety,Anxiety (d2),2,241,1,0.9318659,0.8392553925514221,1
anxiety,Anxiety (d2),2,249,0,0.14236893,0.8392553925514221,0
anxiety,Anxiety (d2),2,252,1,0.9026224,0.8392553925514221,1
anxiety,Anxiety (d2),2,253,1,0.8185066,0.8392553925514221,0
anxiety,Anxiety (d2),2,261,1,0.3334298,0.8392553925514221,0
anxiety,Anxiety (d2),2,262,1,0.24562287,0.8392553925514221,0
anxiety,Anxiety (d2),3,2,1,0.83817255,0.7195115089416504,1
anxiety,Anxiety (d2),3,17,0,0.46363866,0.7195115089416504,0
anxiety,Anxiety (d2),3,19,0,0.0742633,0.7195115089416504,0
anxiety,Anxiety (d2),3,22,0,0.07407221,0.7195115089416504,0
anxiety,Anxiety (d2),3,27,1,0.8724649,0.7195115089416504,1
anxiety,Anxiety (d2),3,29,1,0.34346604,0.7195115089416504,0
anxiety,Anxiety (d2),3,31,0,0.05655529,0.7195115089416504,0
anxiety,Anxiety (d2),3,37,1,0.9170986,0.7195115089416504,1
anxiety,Anxiety (d2),3,43,1,0.88942116,0.7195115089416504,1
anxiety,Anxiety (d2),3,45,0,0.115347035,0.7195115089416504,0
anxiety,Anxiety (d2),3,46,0,0.06199743,0.7195115089416504,0
anxiety,Anxiety (d2),3,48,0,0.0550078,0.7195115089416504,0
anxiety,Anxiety (d2),3,56,1,0.8856548,0.7195115089416504,1
anxiety,Anxiety (d2),3,58,0,0.14926621,0.7195115089416504,0
anxiety,Anxiety (d2),3,59,0,0.6547048,0.7195115089416504,0
anxiety,Anxiety (d2),3,63,1,0.9067445,0.7195115089416504,1
anxiety,Anxiety (d2),3,65,1,0.14963505,0.7195115089416504,0
anxiety,Anxiety (d2),3,74,0,0.0609433,0.7195115089416504,0
anxiety,Anxiety (d2),3,76,0,0.574264,0.7195115089416504,0
anxiety,Anxiety (d2),3,78,0,0.08297323,0.7195115089416504,0
anxiety,Anxiety (d2),3,79,1,0.79174244,0.7195115089416504,1
anxiety,Anxiety (d2),3,84,1,0.902855,0.7195115089416504,1
anxiety,Anxiety (d2),3,88,1,0.8364661,0.7195115089416504,1
anxiety,Anxiety (d2),3,89,1,0.8681978,0.7195115089416504,1
anxiety,Anxiety (d2),3,93,0,0.12416175,0.7195115089416504,0
anxiety,Anxiety (d2),3,105,0,0.27228266,0.7195115089416504,0
anxiety,Anxiety (d2),3,110,0,0.5709043,0.7195115089416504,0
anxiety,Anxiety (d2),3,114,0,0.7387388,0.7195115089416504,1
anxiety,Anxiety (d2),3,115,0,0.39818415,0.7195115089416504,0
anxiety,Anxiety (d2),3,119,1,0.18513335,0.7195115089416504,0
anxiety,Anxiety (d2),3,126,0,0.6966761,0.7195115089416504,0
anxiety,Anxiety (d2),3,127,1,0.9087714,0.7195115089416504,1
anxiety,Anxiety (d2),3,129,1,0.89942414,0.7195115089416504,1
anxiety,Anxiety (d2),3,133,0,0.077394255,0.7195115089416504,0
anxiety,Anxiety (d2),3,135,1,0.8085897,0.7195115089416504,1
anxiety,Anxiety (d2),3,137,1,0.41915807,0.7195115089416504,0
anxiety,Anxiety (d2),3,139,1,0.9171078,0.7195115089416504,1
anxiety,Anxiety (d2),3,144,1,0.89693195,0.7195115089416504,1
anxiety,Anxiety (d2),3,145,0,0.20346667,0.7195115089416504,0
anxiety,Anxiety (d2),3,150,1,0.9005,0.7195115089416504,1
anxiety,Anxiety (d2),3,153,0,0.57905793,0.7195115089416504,0
anxiety,Anxiety (d2),3,155,1,0.53486305,0.7195115089416504,0
anxiety,Anxiety (d2),3,158,0,0.091754764,0.7195115089416504,0
anxiety,Anxiety (d2),3,161,1,0.89422476,0.7195115089416504,1
anxiety,Anxiety (d2),3,164,1,0.40753782,0.7195115089416504,0
anxiety,Anxiety (d2),3,176,0,0.0600051,0.7195115089416504,0
anxiety,Anxiety (d2),3,182,0,0.6421833,0.7195115089416504,0
anxiety,Anxiety (d2),3,185,1,0.7714687,0.7195115089416504,1
anxiety,Anxiety (d2),3,188,0,0.0761256,0.7195115089416504,0
anxiety,Anxiety (d2),3,194,0,0.10372952,0.7195115089416504,0
anxiety,Anxiety (d2),3,198,1,0.6563739,0.7195115089416504,0
anxiety,Anxiety (d2),3,199,0,0.19533074,0.7195115089416504,0
anxiety,Anxiety (d2),3,210,1,0.9082989,0.7195115089416504,1
anxiety,Anxiety (d2),3,218,1,0.87836784,0.7195115089416504,1
anxiety,Anxiety (d2),3,225,1,0.6013023,0.7195115089416504,0
anxiety,Anxiety (d2),3,231,1,0.61125284,0.7195115089416504,0
anxiety,Anxiety (d2),3,236,0,0.085392565,0.7195115089416504,0
anxiety,Anxiety (d2),3,239,0,0.08051025,0.7195115089416504,0
anxiety,Anxiety (d2),3,240,1,0.14158832,0.7195115089416504,0
anxiety,Anxiety (d2),3,242,0,0.14275572,0.7195115089416504,0
anxiety,Anxiety (d2),3,243,0,0.054806918,0.7195115089416504,0
anxiety,Anxiety (d2),3,250,0,0.13657773,0.7195115089416504,0
anxiety,Anxiety (d2),3,254,1,0.8810725,0.7195115089416504,1
anxiety,Anxiety (d2),3,256,1,0.88690263,0.7195115089416504,1
anxiety,Anxiety (d2),3,257,0,0.058463763,0.7195115089416504,0
anxiety,Anxiety (d2),3,260,1,0.9013272,0.7195115089416504,1
anxiety,Anxiety (d2),4,5,1,0.8730632,0.8013502955436707,1
anxiety,Anxiety (d2),4,6,1,0.6758464,0.8013502955436707,0
anxiety,Anxiety (d2),4,8,0,0.865332,0.8013502955436707,1
anxiety,Anxiety (d2),4,9,1,0.6836378,0.8013502955436707,0
anxiety,Anxiety (d2),4,12,1,0.5561688,0.8013502955436707,0
anxiety,Anxiety (d2),4,18,0,0.105241425,0.8013502955436707,0
anxiety,Anxiety (d2),4,32,0,0.35942888,0.8013502955436707,0
anxiety,Anxiety (d2),4,34,1,0.8114037,0.8013502955436707,1
anxiety,Anxiety (d2),4,39,1,0.5017981,0.8013502955436707,0
anxiety,Anxiety (d2),4,40,1,0.8758965,0.8013502955436707,1
anxiety,Anxiety (d2),4,42,1,0.8914088,0.8013502955436707,1
anxiety,Anxiety (d2),4,52,1,0.8523003,0.8013502955436707,1
anxiety,Anxiety (d2),4,53,0,0.5769578,0.8013502955436707,0
anxiety,Anxiety (d2),4,55,0,0.2484016,0.8013502955436707,0
anxiety,Anxiety (d2),4,60,1,0.87073183,0.8013502955436707,1
anxiety,Anxiety (d2),4,67,1,0.81841516,0.8013502955436707,1
anxiety,Anxiety (d2),4,70,1,0.88109374,0.8013502955436707,1
anxiety,Anxiety (d2),4,75,0,0.11935711,0.8013502955436707,0
anxiety,Anxiety (d2),4,83,1,0.3707685,0.8013502955436707,0
anxiety,Anxiety (d2),4,100,1,0.89473563,0.8013502955436707,1
anxiety,Anxiety (d2),4,101,0,0.6533713,0.8013502955436707,0
anxiety,Anxiety (d2),4,108,0,0.32483417,0.8013502955436707,0
anxiety,Anxiety (d2),4,111,0,0.12247053,0.8013502955436707,0
anxiety,Anxiety (d2),4,122,1,0.8443562,0.8013502955436707,1
anxiety,Anxiety (d2),4,124,0,0.10916523,0.8013502955436707,0
anxiety,Anxiety (d2),4,131,1,0.7189786,0.8013502955436707,0
anxiety,Anxiety (d2),4,134,1,0.49801815,0.8013502955436707,0
anxiety,Anxiety (d2),4,136,1,0.8660834,0.8013502955436707,1
anxiety,Anxiety (d2),4,138,0,0.6078632,0.8013502955436707,0
anxiety,Anxiety (d2),4,140,0,0.87603736,0.8013502955436707,1
anxiety,Anxiety (d2),4,141,1,0.895609,0.8013502955436707,1
anxiety,Anxiety (d2),4,146,1,0.89252543,0.8013502955436707,1
anxiety,Anxiety (d2),4,148,1,0.8804779,0.8013502955436707,1
anxiety,Anxiety (d2),4,149,1,0.84688365,0.8013502955436707,1
anxiety,Anxiety (d2),4,154,0,0.7814857,0.8013502955436707,0
anxiety,Anxiety (d2),4,160,0,0.7574479,0.8013502955436707,0
anxiety,Anxiety (d2),4,162,0,0.51093733,0.8013502955436707,0
anxiety,Anxiety (d2),4,168,1,0.54505754,0.8013502955436707,0
anxiety,Anxiety (d2),4,170,0,0.36575544,0.8013502955436707,0
anxiety,Anxiety (d2),4,172,0,0.48108563,0.8013502955436707,0
anxiety,Anxiety (d2),4,173,1,0.8803533,0.8013502955436707,1
anxiety,Anxiety (d2),4,175,0,0.25343525,0.8013502955436707,0
anxiety,Anxiety (d2),4,178,0,0.7765488,0.8013502955436707,0
anxiety,Anxiety (d2),4,180,1,0.71689504,0.8013502955436707,0
anxiety,Anxiety (d2),4,193,1,0.62697965,0.8013502955436707,0
anxiety,Anxiety (d2),4,196,0,0.09898219,0.8013502955436707,0
anxiety,Anxiety (d2),4,201,1,0.88421094,0.8013502955436707,1
anxiety,Anxiety (d2),4,203,0,0.6438704,0.8013502955436707,0
anxiety,Anxiety (d2),4,207,0,0.34438762,0.8013502955436707,0
anxiety,Anxiety (d2),4,209,1,0.79982054,0.8013502955436707,0
anxiety,Anxiety (d2),4,213,0,0.7270582,0.8013502955436707,0
anxiety,Anxiety (d2),4,214,0,0.10267486,0.8013502955436707,0
anxiety,Anxiety (d2),4,223,1,0.8863725,0.8013502955436707,1
anxiety,Anxiety (d2),4,228,0,0.35534197,0.8013502955436707,0
anxiety,Anxiety (d2),4,229,1,0.7032973,0.8013502955436707,0
anxiety,Anxiety (d2),4,232,0,0.24313739,0.8013502955436707,0
anxiety,Anxiety (d2),4,233,0,0.4914139,0.8013502955436707,0
anxiety,Anxiety (d2),4,238,0,0.099659204,0.8013502955436707,0
anxiety,Anxiety (d2),4,244,0,0.246868,0.8013502955436707,0
anxiety,Anxiety (d2),4,245,1,0.89373356,0.8013502955436707,1
anxiety,Anxiety (d2),4,246,1,0.6462757,0.8013502955436707,0
anxiety,Anxiety (d2),4,247,0,0.86471385,0.8013502955436707,1
anxiety,Anxiety (d2),4,251,0,0.8418458,0.8013502955436707,1
anxiety,Anxiety (d2),4,258,1,0.67862594,0.8013502955436707,0
anxiety,Anxiety (d2),4,259,0,0.59765196,0.8013502955436707,0
